ParentEduc,TestPrep,WklyStudyHours,ReadingScore,WritingScore,MathScore
6,2,2,84,84,86
2,2,1,90,88,90
1,2,2,82,73,76
2,1,2,50,41,54
6,1,1,100,100,96
6,1,1,77,74,71
4,1,2,75,70,77
1,1,2,49,45,50
1,2,2,75,80,84
2,2,2,82,82,71
1,1,1,78,70,59
3,1,3,55,61,67
2,1,2,57,53,48
1,1,1,71,73,58
5,1,2,61,65,63
4,1,1,71,65,71
3,1,1,47,46,54
2,1,2,89,86,88
4,1,2,63,63,55
2,2,2,63,64,52
6,2,2,60,58,47
1,1,2,80,78,71
5,1,3,65,69,69
1,1,2,59,59,47
1,1,2,70,71,67
2,2,2,80,78,74
1,1,2,63,66,54
4,1,2,50,44,47
3,2,1,96,99,99
3,1,2,11,6,19
5,1,2,86,81,88
2,1,2,59,61,48
3,2,2,65,63,64
6,2,1,93,97,81
4,1,2,75,74,68
3,1,3,52,44,36
5,1,3,61,64,68
6,2,1,63,51,55
3,1,3,50,53,52
3,1,1,71,71,68
3,2,1,60,63,66
1,2,3,50,48,42
3,2,2,73,72,75
2,2,1,53,56,44
3,1,2,59,52,66
5,2,2,76,82,72
3,1,2,58,58,67
3,1,3,64,72,64
4,2,2,79,82,78
1,1,1,53,50,54
2,1,2,83,87,75
2,1,3,48,50,62
1,2,1,90,89,97
1,1,1,44,43,44
1,1,3,81,80,99
3,2,1,66,75,72
3,2,1,64,58,58
2,2,3,79,81,66
3,2,1,93,92,78
2,1,3,92,89,100
3,1,1,75,77,75
2,1,3,91,87,81
3,1,2,72,70,77
1,2,1,79,76,80
4,1,1,79,79,78
1,1,2,63,55,55
2,2,2,65,63,58
3,1,2,51,49,43
1,1,1,64,68,68
1,2,3,74,77,81
1,2,1,58,60,40
3,1,2,88,90,100
4,1,1,64,60,59
5,1,2,60,57,66
1,1,3,63,63,66
3,1,1,79,72,72
4,1,2,85,90,100
1,1,2,65,64,73
3,1,1,59,56,58
4,1,3,67,64,80
1,1,2,40,31,45
4,2,1,69,68,48
2,1,1,69,67,59
1,1,2,52,50,39
4,1,3,85,76,72
5,1,1,67,67,72
2,2,2,83,84,64
4,1,2,58,57,43
1,1,3,60,51,60
1,2,3,72,69,73
5,1,2,76,77,83
1,1,2,43,45,54
3,1,2,86,75,92
2,1,1,53,53,67
3,2,2,71,72,65
1,1,1,66,61,49
2,1,1,50,43,40
1,1,2,52,48,50
3,2,2,56,55,62
3,2,1,70,73,66
4,2,1,91,91,79
3,1,2,57,55,73
1,1,2,62,69,75
3,1,1,67,75,62
2,2,1,71,72,74
2,1,2,64,66,61
2,1,2,80,78,65
2,1,2,50,43,48
3,1,2,74,74,82
6,2,2,85,88,76
5,1,2,75,69,62
2,1,1,81,83,79
1,1,3,59,59,58
4,2,3,87,89,89
4,1,2,86,80,86
6,2,2,77,82,72
5,1,1,50,54,58
6,1,2,73,67,72
3,2,2,66,63,66
5,2,1,70,72,63
2,1,2,72,77,66
3,1,2,65,68,53
3,2,2,67,64,70
5,1,2,81,84,90
3,1,2,86,87,93
3,1,1,70,69,59
2,1,1,92,93,84
2,1,3,62,67,65
1,1,2,77,73,80
3,1,1,68,70,71
1,2,3,75,76,90
3,1,1,73,69,77
6,1,3,61,67,56
5,1,2,58,59,51
3,1,1,69,66,64
3,1,1,84,83,68
4,1,2,57,64,64
5,1,2,78,77,83
6,1,1,43,40,41
4,1,3,83,79,83
5,2,2,100,100,96
5,2,1,89,87,75
1,2,3,68,74,75
2,1,2,51,44,56
2,1,1,50,56,44
2,1,3,41,36,55
1,2,1,71,70,69
3,1,1,70,69,72
3,1,3,66,62,61
1,2,3,92,95,100
1,1,2,53,49,51
2,1,2,64,67,78
4,2,2,90,93,82
1,1,2,54,60,71
2,1,2,56,48,49
3,1,1,51,45,39
2,1,1,66,64,59
1,1,2,75,68,71
5,2,2,91,91,83
2,1,1,39,38,31
2,1,2,70,70,59
4,1,3,86,88,73
1,1,1,46,34,49
1,1,2,56,50,64
4,1,3,53,47,46
5,2,2,84,86,76
6,1,2,79,78,54
6,2,3,72,68,59
3,1,2,73,66,72
3,2,2,69,68,57
5,1,2,68,71,63
4,2,1,77,79,75
3,1,1,79,80,64
3,2,2,72,69,67
3,2,2,67,62,44
3,2,2,85,87,76
3,1,1,77,67,71
6,2,2,83,78,82
1,1,2,53,55,70
2,1,1,49,39,42
2,2,3,78,83,73
1,1,2,45,43,43
1,1,2,70,65,61
5,1,1,78,79,72
4,1,1,60,56,52
3,2,1,67,69,49
1,1,2,61,48,67
2,1,2,81,74,62
1,1,2,69,66,90
2,2,2,52,52,47
5,1,1,72,68,64
3,2,2,86,83,86
5,1,1,81,84,87
2,1,2,77,75,84
2,2,3,60,62,67
4,1,1,76,72,81
4,1,2,60,56,62
4,2,2,97,93,84
1,1,2,75,73,76
3,2,1,68,65,58
4,1,2,95,97,89
4,2,3,81,74,69
4,1,2,60,60,49
3,2,2,54,55,40
6,1,1,71,69,58
4,1,3,88,87,67
5,2,1,67,65,59
2,2,2,77,84,83
2,2,2,61,60,71
5,2,3,60,67,48
6,2,1,53,50,50
4,1,1,75,72,55
1,1,2,46,39,43
5,1,1,79,78,71
3,1,1,63,64,75
1,1,2,65,73,63
4,1,1,72,67,64
1,1,3,66,63,80
6,2,2,55,54,49
3,2,2,65,69,63
4,2,2,81,83,69
1,2,1,67,71,69
3,1,2,74,68,65
5,2,2,71,72,55
3,2,3,93,93,98
2,2,2,71,65,72
4,2,2,78,74,82
2,1,2,59,60,64
3,2,1,92,97,90
6,2,2,85,85,79
6,1,3,84,88,67
4,1,2,76,72,61
5,1,2,52,53,63
5,1,1,76,75,55
6,2,3,99,100,80
6,2,2,69,70,62
3,1,1,82,83,70
5,2,1,65,71,54
3,1,2,75,75,76
1,1,3,63,70,60
5,1,2,83,92,84
1,1,1,78,80,78
6,1,1,78,79,66
3,2,3,90,92,76
2,2,2,80,75,86
1,1,3,85,79,87
4,1,2,86,90,89
5,1,1,83,85,74
3,1,3,76,76,64
2,1,2,77,68,74
3,2,2,77,85,57
4,2,2,81,80,69
4,2,3,58,66,46
6,2,2,100,100,93
2,1,2,76,75,70
4,2,2,54,58,50
1,2,1,73,72,61
4,2,3,61,67,80
4,1,2,95,93,78
4,1,3,100,100,92
6,1,2,61,58,62
3,2,2,56,60,71
1,1,2,68,69,81
4,1,1,59,66,64
5,1,2,63,61,46
3,2,3,49,48,47
3,1,2,58,58,64
3,1,3,35,33,30
1,1,2,51,55,49
2,1,1,67,60,69
4,1,1,65,64,49
6,1,2,58,56,67
3,2,2,77,78,67
2,2,1,97,92,71
1,1,3,77,68,70
2,1,3,89,86,90
5,1,2,59,58,80
1,1,2,54,48,61
3,1,2,64,57,64
4,1,1,60,61,60
4,2,2,63,66,59
2,2,1,69,67,73
2,2,3,77,77,59
1,1,2,45,39,50
3,1,2,55,54,47
3,1,2,85,87,100
2,1,1,38,39,50
5,2,1,58,62,49
4,1,2,75,75,81
4,2,2,85,88,75
2,1,2,61,53,62
3,2,2,56,59,59
4,2,1,90,88,94
3,2,1,63,59,75
4,2,3,62,60,75
3,1,1,91,90,91
1,1,2,58,55,48
6,1,2,36,40,42
1,1,3,85,88,83
3,1,2,65,64,62
5,2,2,75,75,80
6,1,1,79,83,69
4,1,1,75,68,67
3,1,2,86,84,88
3,1,2,35,34,51
3,2,1,96,98,88
4,1,1,77,74,67
3,1,3,95,94,84
4,1,1,70,79,68
6,1,2,83,91,97
2,1,3,62,59,51
2,2,2,96,98,85
3,1,2,72,66,48
4,1,3,69,68,61
4,1,2,70,73,69
5,1,2,83,81,93
2,1,3,84,87,82
3,2,3,78,84,87
5,1,2,85,86,72
2,2,2,51,49,39
1,1,1,57,60,58
3,2,3,53,57,53
2,1,1,60,65,61
4,1,3,65,68,84
4,1,2,75,74,65
2,2,2,85,90,76
2,2,2,62,60,63
1,1,2,70,64,70
1,1,3,74,76,73
3,1,2,63,61,63
2,1,2,71,63,78
4,2,3,96,95,86
2,1,2,90,81,82
2,2,3,66,66,66
3,2,2,92,88,84
6,1,2,62,63,66
4,1,3,51,46,56
5,1,2,47,53,63
3,1,3,100,100,85
2,1,3,54,40,50
1,1,1,47,49,31
3,1,1,59,53,43
3,1,2,55,55,54
3,1,2,78,80,91
4,2,2,82,86,74
1,1,2,87,80,69
6,1,2,52,54,42
1,2,1,86,86,96
1,1,2,66,58,60
2,1,2,60,53,62
4,1,1,83,81,66
4,2,2,86,86,83
3,1,2,62,58,57
4,1,3,52,52,63
3,1,1,67,66,64
2,1,1,68,66,71
3,1,3,91,94,99
1,1,2,46,48,47
1,1,1,45,50,47
2,1,2,63,60,56
1,1,2,79,76,74
3,1,2,46,43,55
6,1,2,81,79,84
4,1,2,94,100,81
5,1,2,68,71,69
5,1,1,81,79,73
4,1,1,33,30,45
3,1,2,66,55,68
2,1,3,73,77,67
4,1,2,32,29,40
5,1,3,75,70,65
1,2,3,95,93,80
2,1,3,61,64,62
4,1,1,64,62,65
3,1,3,84,88,76
4,1,2,71,81,72
3,2,2,91,94,84
2,2,1,62,66,50
3,1,2,61,57,55
2,2,2,70,65,73
4,1,2,43,37,50
3,1,2,74,73,70
4,2,2,78,84,67
5,2,2,95,98,94
3,2,2,40,41,53
1,1,2,51,52,46
4,1,1,59,60,66
4,1,2,54,54,44
5,2,2,69,70,74
4,2,2,78,83,59
3,1,1,78,76,80
2,2,1,75,74,72
3,1,2,66,64,65
2,1,2,79,77,85
3,2,2,47,44,42
3,1,3,68,68,70
1,1,2,61,58,68
5,1,2,63,60,55
1,1,1,58,57,52
3,2,1,61,58,57
2,2,1,53,49,46
1,1,1,80,79,79
1,1,2,32,30,40
3,1,2,57,60,71
5,1,2,88,93,79
6,2,1,65,64,36
4,1,2,75,73,70
4,1,2,74,74,60
5,1,2,76,80,85
2,1,2,56,49,55
1,2,3,76,75,79
3,1,2,76,69,81
4,1,1,67,67,54
2,1,2,33,31,47
1,1,1,53,47,51
3,1,2,71,61,52
1,1,2,58,54,74
2,1,2,30,34,38
2,1,2,57,57,51
3,2,3,68,70,69
2,1,1,60,56,64
4,1,2,97,92,89
3,2,2,61,62,61
2,1,2,63,60,59
2,2,2,93,97,83
1,2,1,81,75,71
4,1,3,67,66,68
6,1,1,100,92,97
2,1,2,58,56,56
5,1,2,87,85,83
3,1,2,70,65,72
4,2,1,82,84,85
2,2,2,48,50,39
5,1,3,76,74,82
2,2,2,69,74,52
2,1,3,63,57,60
2,1,1,54,52,57
3,1,2,92,93,100
1,2,3,73,76,69
3,2,2,70,73,79
3,1,1,76,67,76
4,1,2,85,82,96
3,2,2,54,59,53
5,1,1,71,63,64
5,1,2,80,78,59
5,2,1,64,67,68
1,1,2,74,68,73
4,1,2,79,72,78
2,1,3,67,63,76
3,1,3,74,69,66
1,2,2,52,50,60
4,1,1,25,26,29
4,1,1,59,57,60
5,2,2,90,86,88
2,1,2,72,77,75
3,2,1,67,68,57
4,1,2,52,43,40
3,1,2,100,97,88
1,2,2,60,62,56
5,2,2,77,80,70
3,2,1,63,60,74
3,1,2,60,62,74
2,1,3,76,79,66
3,1,1,86,88,80
3,1,1,49,40,34
3,2,3,41,46,35
4,1,3,85,81,79
2,1,1,68,66,66
3,1,2,59,59,63
2,1,2,56,53,64
3,2,2,80,80,75
3,1,1,72,70,66
6,1,1,65,71,67
2,2,2,55,49,51
1,2,2,93,93,80
4,1,1,53,51,55
4,1,1,82,76,75
4,2,2,71,68,81
6,2,2,83,90,88
6,1,2,61,57,54
4,1,2,82,67,85
1,2,3,76,78,75
6,1,1,73,74,67
4,1,1,61,56,61
3,2,2,90,97,75
3,2,2,60,61,52
4,2,2,69,69,76
2,1,2,83,81,77
3,1,3,78,78,58
3,1,2,54,51,48
2,2,3,75,71,80
3,1,2,86,87,77
4,2,1,85,86,79
6,1,2,57,57,55
5,1,1,70,77,55
1,1,1,66,58,66
4,2,2,59,55,67
4,1,1,69,60,64
4,1,3,45,46,29
6,1,2,49,48,54
6,1,2,85,84,75
6,1,2,65,63,62
3,1,2,63,66,49
3,2,3,62,57,66
2,2,3,55,52,50
4,1,3,36,37,23
4,1,2,83,79,64
3,1,2,73,71,69
3,1,2,89,84,74
2,1,1,78,74,65
2,1,2,62,64,59
4,1,2,72,70,62
2,1,2,79,74,83
3,1,2,68,68,80
5,1,2,71,70,73
5,2,2,66,67,60
3,2,2,65,67,65
3,1,2,56,52,59
3,1,1,54,46,53
6,2,1,79,91,80
3,1,1,73,62,65
3,1,3,67,65,63
5,2,1,90,90,89
5,1,3,80,77,88
2,1,2,57,56,51
2,2,2,66,66,49
5,2,1,75,82,75
3,1,2,69,64,73
3,2,3,75,72,75
4,1,3,59,56,67
1,2,3,91,94,81
4,2,2,63,61,65
3,1,2,78,80,70
1,2,1,75,77,67
2,2,1,74,74,53
3,1,2,58,57,58
3,1,1,49,47,36
2,1,2,80,75,58
2,1,2,69,62,52
4,1,1,74,72,77
5,2,2,63,68,69
1,1,3,94,88,86
2,2,2,50,49,55
2,1,2,68,63,71
1,1,1,63,62,48
1,2,1,77,76,58
3,1,1,53,59,39
4,2,2,78,85,67
3,1,2,94,93,78
4,2,3,58,65,62
3,1,2,45,41,47
2,1,2,69,67,58
3,1,3,47,46,29
2,1,3,58,52,56
2,1,2,69,68,71
6,1,1,44,52,43
4,1,2,33,38,51
3,2,2,56,68,65
2,2,1,69,79,70
6,1,1,71,79,83
4,1,1,53,45,61
3,1,2,54,54,63
4,1,2,62,59,56
3,2,2,86,92,80
6,1,2,61,53,40
3,1,1,61,54,51
2,1,2,69,62,69
6,1,2,77,79,63
3,2,2,89,96,88
4,2,2,92,95,83
2,1,1,80,73,83
2,1,2,64,62,69
2,1,1,56,47,42
2,2,1,72,74,79
2,1,1,45,41,51
2,2,2,71,67,70
6,2,2,89,85,81
4,1,1,40,42,49
1,2,2,55,64,54
5,1,2,60,60,53
1,2,3,89,86,65
6,2,2,73,82,62
1,1,1,23,17,23
1,1,2,64,63,66
5,2,3,80,76,76
3,1,2,61,69,52
4,1,2,60,59,56
1,1,2,61,49,48
3,1,1,72,79,72
3,2,2,80,86,89
6,1,1,89,86,81
5,2,1,88,94,79
2,2,2,100,100,93
4,1,2,48,46,51
2,2,2,75,82,67
1,2,1,68,69,55
2,1,2,68,63,68
6,1,1,75,76,78
5,2,3,77,89,71
1,2,2,65,70,57
5,1,3,73,74,76
2,2,2,82,88,76
2,1,2,65,62,62
4,1,1,86,75,89
1,1,1,44,41,36
4,1,2,58,56,56
3,1,2,77,69,66
5,1,2,82,86,79
3,1,2,66,69,58
5,1,2,51,58,57
3,1,3,82,77,67
6,1,2,74,74,76
6,2,1,91,99,93
4,2,1,89,91,91
4,2,2,70,74,65
2,1,1,50,45,57
5,1,1,65,66,70
4,2,2,79,79,85
1,1,2,82,77,64
1,2,2,69,72,60
1,1,2,76,73,72
3,2,3,88,81,88
2,1,1,72,69,72
2,1,2,73,68,70
2,1,2,53,56,45
3,1,2,54,51,53
6,2,1,94,91,77
1,2,2,54,55,59
1,2,3,86,82,80
4,1,2,66,69,68
1,1,2,64,62,49
4,1,2,68,65,71
5,1,1,76,79,86
3,1,2,52,54,44
3,1,2,93,89,96
4,1,2,75,79,67
5,1,2,69,57,61
3,1,1,74,72,57
5,2,2,87,86,97
2,1,1,72,69,66
2,1,1,76,71,60
4,1,3,96,100,77
1,1,1,77,74,85
3,1,2,62,62,60
2,1,2,79,74,70
3,1,3,56,57,51
1,1,1,52,46,56
3,2,2,93,97,87
3,1,1,73,70,52
3,2,2,64,68,48
3,1,1,76,78,67
4,1,2,63,64,82
4,1,2,71,66,67
3,1,1,88,83,86
3,2,2,79,77,82
3,1,2,47,42,66
1,2,2,65,65,71
4,1,1,72,75,76
3,2,1,56,57,41
3,2,2,84,84,74
1,1,2,96,98,87
5,1,2,59,60,70
3,1,2,80,75,72
3,1,1,52,56,46
5,1,3,63,56,46
2,1,2,55,49,70
5,1,2,76,79,69
3,2,1,44,47,44
3,2,1,83,90,73
1,1,3,54,48,58
5,1,1,58,55,69
6,1,3,97,94,80
5,1,1,64,62,57
1,2,2,49,52,49
2,2,2,61,64,63
5,1,2,70,72,71
6,2,3,75,80,71
3,2,3,73,71,80
3,2,2,92,88,86
2,2,3,89,89,74
5,1,3,52,56,58
6,1,3,86,79,72
3,1,2,68,66,52
1,2,1,54,50,60
3,2,2,75,73,58
1,1,1,62,57,73
3,2,2,62,68,53
5,2,2,47,51,55
3,1,2,62,65,79
3,1,1,56,61,47
3,1,2,75,68,67
3,1,2,56,54,48
5,2,1,79,77,68
1,2,1,80,71,68
1,1,1,94,89,85
5,1,1,59,54,47
2,1,3,89,87,75
6,1,2,67,78,62
1,1,2,56,50,54
4,1,1,68,68,51
1,2,2,59,54,58
5,1,1,48,50,47
1,1,2,80,76,74
4,2,2,82,76,78
1,1,1,69,70,57
3,2,2,94,100,93
4,1,2,72,66,55
2,1,2,75,65,81
2,1,3,25,25,21
1,1,2,86,84,79
4,1,1,73,65,73
4,2,3,79,77,61
1,1,2,70,65,70
3,1,2,77,72,78
5,1,3,49,52,43
4,1,1,69,65,75
4,2,1,79,86,73
1,2,2,91,86,87
5,2,2,71,67,56
5,1,2,66,68,80
2,1,2,60,58,62
4,1,2,57,50,45
1,1,1,86,81,74
2,1,3,66,63,70
2,2,2,65,66,67
1,1,2,94,85,89
1,1,2,66,61,67
3,1,1,61,60,48
5,2,2,73,73,74
3,1,2,50,42,34
1,1,2,60,54,39
4,2,3,71,76,48
3,1,1,86,81,85
4,2,2,44,42,41
1,1,3,61,61,71
2,1,2,71,59,75
3,2,3,87,92,86
3,2,3,98,97,84
4,1,2,78,80,70
3,1,2,67,68,84
6,2,1,86,98,90
4,2,2,89,92,76
4,2,2,50,52,51
5,2,2,70,78,66
2,1,2,61,65,71
5,1,3,76,79,71
3,1,2,52,52,33
2,1,2,63,65,71
1,2,2,75,71,61
2,2,1,74,74,64
4,1,2,95,89,89
5,1,2,82,82,90
5,1,1,70,68,57
3,1,2,88,85,90
3,2,2,93,90,83
1,2,3,100,100,89
4,1,2,49,43,44
1,1,3,50,46,37
2,2,2,93,92,86
2,2,3,93,87,100
5,1,2,54,62,50
3,2,2,100,98,88
3,1,2,62,67,79
2,2,3,70,68,78
1,1,3,69,68,71
5,1,1,66,68,72
1,1,2,73,67,70
4,1,2,59,68,60
4,1,2,72,71,77
3,1,2,57,55,58
4,1,1,81,83,74
1,1,2,57,60,51
4,1,2,63,61,62
2,1,1,44,39,26
3,1,2,60,54,43
6,2,3,63,69,76
3,2,2,76,84,65
3,1,1,66,59,57
4,2,2,67,59,71
3,1,1,74,73,64
2,2,2,84,83,71
6,1,1,75,77,82
3,1,2,51,54,44
4,1,2,78,80,83
2,1,1,66,59,56
5,1,2,75,71,64
1,1,3,81,75,96
3,1,1,61,56,40
3,2,2,54,58,45
2,2,3,76,74,58
4,1,3,86,74,89
4,1,3,43,41,47
4,1,1,51,54,48
2,1,2,62,59,57
1,2,2,71,73,71
3,1,2,60,56,69
3,2,2,68,68,61
4,1,2,72,69,67
3,1,3,63,68,57
3,2,2,49,49,48
6,1,1,89,89,84
3,1,1,81,74,88
3,1,2,47,41,37
1,1,2,77,78,74
1,1,3,68,67,71
5,2,2,80,85,71
3,1,3,63,60,42
2,1,3,62,59,69
2,1,3,53,46,58
6,1,1,56,56,58
5,2,2,81,83,66
5,1,3,66,56,59
1,1,3,53,62,59
4,1,2,76,72,70
5,2,1,68,69,68
4,1,3,81,78,88
4,1,1,59,54,58
5,2,1,99,100,98
1,1,2,67,66,78
1,1,3,77,70,67
6,1,1,76,78,69
1,1,1,75,66,77
3,1,3,69,64,61
1,1,1,61,52,61
5,2,1,86,93,89
3,1,1,83,76,63
6,2,2,85,93,83
4,1,2,42,41,53
3,2,1,59,61,50
5,1,2,82,80,91
1,1,2,70,68,72
3,2,3,49,50,50
5,1,2,79,79,67
5,1,2,40,40,40
4,1,3,56,58,58
4,1,2,69,64,63
4,1,2,47,47,54
1,1,2,83,91,82
4,1,1,80,78,86
1,1,2,40,27,32
6,2,2,90,94,71
3,1,3,54,54,57
2,2,3,46,38,29
2,1,1,34,36,18
6,1,2,80,81,67
3,2,2,88,93,84
4,1,2,81,79,83
3,2,2,57,64,80
3,1,1,57,50,51
1,2,2,86,86,79
4,1,3,60,60,68
3,1,2,74,76,86
2,1,2,93,84,90
6,2,2,83,78,86
2,1,2,50,55,58
2,1,1,57,55,63
5,2,1,79,75,82
2,2,1,67,71,49
3,2,2,100,100,83
3,2,2,89,84,83
2,2,2,88,90,81
4,2,2,76,69,66
3,1,2,56,49,65
3,2,2,76,76,64
5,2,1,93,89,99
4,1,2,88,77,91
3,1,1,65,64,67
2,2,1,62,69,78
5,2,2,76,74,59
3,1,2,92,87,77
5,2,2,74,72,81
4,1,3,77,76,81
4,1,2,46,40,48
3,1,2,69,67,84
3,1,2,89,82,65
2,2,2,61,55,56
2,2,1,47,43,50
1,2,1,52,56,38
3,2,1,58,58,56
5,2,3,56,67,60
5,1,1,98,98,94
6,1,2,82,82,73
2,1,2,50,49,57
2,1,2,75,75,89
2,1,2,89,84,78
4,2,1,80,87,64
3,1,2,87,77,81
3,1,2,77,84,76
3,2,2,94,91,86
4,1,3,46,41,56
4,1,1,40,43,36
2,1,1,48,43,54
1,2,1,63,57,60
2,2,1,55,53,45
4,1,2,76,79,86
2,1,2,45,46,50
4,1,3,68,69,72
3,1,2,74,75,91
1,2,2,64,66,68
6,2,2,61,62,64
4,2,1,72,72,67
3,1,2,71,68,52
2,1,2,62,61,63
2,1,2,86,83,83
2,2,3,77,70,52
6,1,1,83,80,78
4,2,2,89,87,87
2,1,2,39,34,26
3,2,3,61,64,58
2,1,2,63,62,72
1,2,2,71,69,56
2,2,2,93,99,91
5,2,2,82,76,62
1,1,1,53,48,51
2,1,1,76,70,65
2,1,2,53,51,58
3,1,2,68,67,78
1,1,1,55,45,34
6,1,2,66,63,67
3,1,2,76,77,67
2,1,1,57,46,73
1,1,2,63,60,80
3,1,2,68,74,63
4,2,3,100,100,100
1,1,1,60,60,48
4,1,2,51,53,52
3,1,2,71,70,73
1,2,2,82,86,65
3,2,2,57,58,54
1,2,3,68,74,72
3,1,2,32,32,39
5,2,3,67,74,57
1,1,2,70,65,49
3,2,2,62,61,67
5,1,2,75,75,79
3,1,1,84,86,86
2,2,2,75,73,70
5,1,2,66,72,74
1,2,3,65,65,48
3,1,1,55,58,49
3,1,2,57,54,64
4,2,1,58,64,44
1,1,2,69,65,53
1,2,2,51,46,33
5,1,2,57,54,41
3,2,2,88,81,71
3,1,1,81,85,85
3,1,2,63,65,55
3,2,2,63,62,49
3,2,2,90,90,85
5,2,2,86,92,83
5,1,2,77,83,78
4,1,2,71,70,56
2,2,1,65,67,55
1,1,1,69,68,64
2,1,1,54,54,50
5,1,2,58,63,52
3,1,2,82,76,78
2,2,2,94,85,80
6,1,3,67,64,73
4,1,3,63,70,62
2,1,1,58,58,68
5,1,1,86,85,74
2,1,1,82,76,67
4,1,2,85,79,87
3,1,1,69,63,67
3,1,2,47,42,44
3,2,2,66,61,75
4,2,3,73,73,67
4,1,2,63,60,56
2,2,3,81,77,81
2,1,1,61,55,51
2,2,2,62,59,58
5,1,1,69,70,69
6,1,1,65,66,58
4,2,2,77,79,73
1,2,2,82,77,79
1,1,3,73,71,79
1,1,3,30,31,38
5,1,2,77,75,94
4,2,2,60,63,44
1,2,1,79,83,81
2,1,2,65,65,47
3,2,2,77,79,72
1,1,2,71,66,65
6,1,3,71,81,81
3,1,2,75,72,73
2,2,1,50,52,52
2,1,2,71,73,81
2,1,2,64,61,56
4,1,2,56,56,64
2,1,1,70,67,72
1,2,3,80,77,65
6,1,2,45,49,39
3,2,1,42,44,47
4,2,2,89,85,87
1,1,1,76,76,77
4,1,2,84,78,81
3,1,2,67,67,55
6,2,1,88,89,72
4,2,3,97,95,83
4,2,2,75,78,69
2,2,2,87,98,84
5,2,1,73,68,58
2,2,1,57,62,46
2,2,2,80,83,74
1,1,2,30,24,22
3,2,1,67,70,66
3,1,2,54,49,56
3,1,3,71,77,78
3,1,2,78,80,76
3,2,1,78,71,70
3,1,1,58,57,56
2,1,1,47,47,57
2,1,1,87,88,83
3,1,2,49,46,55
2,1,1,46,50,40
1,2,2,68,75,54
4,1,2,53,54,66
3,1,2,26,22,40
3,1,2,50,45,57
3,2,1,55,64,44
3,1,3,88,84,67
3,1,2,69,63,78
2,1,3,60,48,64
5,2,2,67,68,77
2,1,2,62,58,63
3,1,2,57,55,62
4,1,2,56,51,50
6,1,2,86,87,80
5,2,2,61,68,67
3,1,2,76,77,72
3,2,3,86,84,68
3,1,2,81,83,85
1,2,1,66,61,57
3,1,1,75,71,66
5,1,2,64,75,81
4,1,2,76,71,70
3,1,2,34,41,31
3,2,1,72,78,85
1,1,2,98,97,90
3,2,2,79,79,88
2,1,2,72,69,63
3,2,3,73,73,64
6,2,2,64,63,52
3,1,2,50,47,44
3,1,3,78,73,87
4,2,2,100,100,90
3,1,2,74,78,72
5,2,2,56,58,67
6,1,1,71,70,58
4,1,1,39,38,51
4,1,1,56,56,56
3,1,1,79,74,64
3,2,1,73,73,61
1,1,2,41,36,43
2,2,2,31,33,20
3,1,2,44,41,49
5,1,2,86,72,89
3,2,2,83,78,81
1,2,1,82,87,88
1,1,2,41,40,35
2,1,3,89,87,85
4,1,2,75,77,75
1,2,2,82,82,85
1,2,3,72,64,61
5,1,2,61,54,47
2,1,2,77,76,66
3,1,2,78,75,65
3,2,2,90,94,80
3,1,2,44,44,49
3,1,2,89,93,96
4,2,1,71,76,60
2,2,2,74,75,78
2,2,1,65,67,51
2,1,3,86,83,82
1,1,2,52,53,55
4,2,2,77,77,65
2,1,2,60,62,61
3,1,2,60,62,73
3,1,3,70,62,75
2,2,2,61,63,60
2,1,1,65,71,74
3,2,2,73,74,81
2,1,1,54,46,55
1,2,2,70,70,76
1,1,3,49,44,31
1,2,1,94,87,91
1,1,2,85,83,88
5,1,2,69,71,61
1,1,2,37,32,43
3,1,1,76,76,79
2,1,2,86,81,78
1,2,2,70,65,54
4,1,2,68,66,66
5,1,1,74,68,82
2,2,3,54,57,41
1,2,3,73,80,76
3,1,3,56,53,38
2,1,1,50,49,52
4,2,2,88,89,72
6,1,1,73,69,63
6,1,1,77,75,80
2,2,3,97,100,96
4,1,1,44,50,57
1,2,1,62,68,55
2,1,3,64,70,68
6,1,1,73,77,68
3,1,2,89,92,89
3,1,2,83,70,81
1,1,3,70,65,76
3,2,2,74,69,51
3,1,1,65,66,51
1,1,2,93,84,88
1,1,1,51,50,43
4,2,2,79,78,91
6,2,3,64,70,67
6,1,2,56,60,77
3,1,2,59,52,44
3,1,3,72,67,75
4,1,2,46,45,50
3,1,2,75,76,76
1,1,3,63,59,57
2,1,2,63,61,73
6,2,3,50,53,47
2,1,1,65,64,80
1,2,1,79,73,73
3,1,2,88,91,86
3,1,2,64,63,72
4,1,2,57,56,45
3,1,2,55,62,65
3,1,1,90,95,99
4,1,2,62,57,70
1,2,2,59,53,41
6,1,2,83,81,86
2,1,2,61,61,51
2,1,2,75,77,78
5,1,2,72,68,77
2,1,1,54,51,50
5,2,2,75,79,61
5,1,2,65,66,64
2,1,2,72,64,57
3,1,3,88,71,86
1,2,2,79,83,75
4,1,2,57,66,49
2,1,1,50,51,42
2,2,2,55,62,55
4,1,1,77,78,86
1,1,1,76,71,79
1,1,1,45,43,26
4,1,2,47,44,63
2,1,2,70,70,57
4,2,1,70,75,77
3,1,2,56,55,52
1,2,2,68,67,57
2,2,1,73,64,64
4,1,1,73,75,77
4,1,2,53,43,50
4,1,2,74,70,88
3,2,2,58,44,56
2,1,1,74,73,68
2,2,2,52,55,60
1,2,2,73,75,78
