,ParentEduc,TestPrep,WklyStudyHours,ReadingScore,WritingScore,MathScore
25507,3,1,2,40,35,22
25508,2,1,2,94,96,88
25509,1,1,2,83,73,89
25510,1,1,1,74,69,66
25511,3,1,2,91,92,83
25512,1,1,2,43,37,45
25513,2,1,2,75,76,84
25514,3,1,2,77,73,61
25515,4,1,1,86,86,89
25516,4,1,2,70,75,72
25517,1,1,2,74,68,46
25518,1,2,2,64,55,63
25519,1,1,2,74,68,73
25520,3,1,1,63,57,71
25521,4,2,3,54,61,58
25522,2,1,1,55,51,49
25523,6,1,2,90,86,69
25524,1,1,1,65,66,47
25525,3,2,3,73,74,67
25526,1,1,2,53,44,58
25527,2,1,2,48,50,64
25528,3,1,3,78,89,86
25529,3,1,3,66,66,58
25530,1,1,2,80,74,74
25531,3,1,2,49,35,45
25532,5,1,1,73,71,61
25533,2,1,1,72,71,68
25534,2,1,1,79,74,75
25535,5,1,3,63,58,52
25536,1,1,1,70,65,73
25537,2,1,1,68,66,66
25538,3,2,1,47,46,43
25539,1,1,2,65,62,68
25540,5,1,2,68,69,63
25541,1,1,2,15,21,25
25542,5,1,2,66,67,64
25543,6,1,2,68,68,69
25544,4,1,2,79,75,70
25545,3,1,2,84,92,80
25546,1,1,2,61,57,48
25547,3,2,2,68,67,70
25548,2,1,1,76,72,64
25549,4,1,3,78,75,100
25550,3,1,2,78,71,71
25551,4,1,3,74,66,66
25552,1,2,2,60,61,61
25553,2,2,1,30,31,31
25554,3,1,2,57,53,39
25555,3,2,2,71,69,80
25556,2,1,1,78,71,83
25557,4,2,1,84,87,68
25558,2,1,3,63,55,71
25559,6,1,1,77,75,80
25560,1,2,2,93,95,86
25561,4,1,2,65,63,70
25562,3,2,2,88,84,83
25563,3,1,1,65,66,51
25564,3,1,2,53,51,51
25565,3,1,3,60,47,55
25566,3,2,3,50,49,38
25567,3,1,3,57,48,57
25568,2,2,3,52,53,48
25569,2,1,2,83,80,88
25570,1,1,2,60,53,45
25571,1,1,1,60,51,61
25572,2,2,1,52,51,43
25573,6,2,3,57,61,67
25574,4,1,2,49,45,54
25575,4,1,3,99,94,92
25576,6,1,2,59,58,49
25577,3,2,2,78,77,76
25578,1,2,1,83,75,72
25579,1,1,2,64,69,65
25580,1,2,3,73,76,69
25581,1,2,1,86,80,79
25582,2,2,1,66,67,48
25583,3,2,2,75,73,71
25584,3,1,2,59,60,45
25585,4,1,2,72,77,76
25586,5,1,1,70,75,72
25587,4,2,1,78,81,64
25588,2,1,1,52,47,65
25589,2,1,1,55,46,60
25590,6,1,3,67,73,70
25591,1,1,1,72,71,64
25592,4,2,3,58,66,46
25593,1,2,1,76,76,56
25594,3,1,3,48,42,63
25595,3,2,2,83,85,77
25596,1,1,1,69,62,64
25597,6,1,3,69,70,54
25598,6,1,1,60,63,70
25599,6,1,2,75,73,76
25600,3,1,2,77,80,71
25601,1,1,2,66,54,53
25602,3,1,2,64,75,68
25603,2,1,2,71,66,54
25604,4,1,2,58,58,72
25605,1,1,2,61,55,56
25606,1,1,2,73,63,53
25607,1,2,1,84,88,86
25608,1,1,1,53,49,66
25609,2,2,2,71,74,61
25610,6,1,1,59,58,75
25611,2,2,2,100,100,93
25612,6,2,3,85,87,80
25613,2,1,2,76,64,76
25614,5,2,2,82,91,71
25615,5,1,1,67,69,72
25616,4,1,2,93,85,97
25617,1,1,3,52,42,39
25618,2,1,2,44,47,36
25619,1,1,1,44,41,36
25620,1,1,2,95,87,84
25621,5,2,2,100,100,100
25622,3,1,2,53,42,50
25623,3,1,2,50,46,43
25624,4,2,2,80,75,81
25625,1,1,1,78,73,67
25626,1,1,1,56,59,57
25627,3,1,2,64,62,60
25628,4,1,2,52,56,57
25629,3,2,2,64,61,62
25630,5,2,2,63,69,71
25631,4,2,2,71,69,72
25632,5,1,2,67,65,69
25633,2,1,1,62,69,57
25634,2,1,1,37,30,44
25635,3,1,1,55,52,40
25636,3,1,1,74,75,75
25637,1,1,2,46,43,34
25638,2,1,3,77,74,59
25639,4,2,1,90,89,83
25640,5,2,2,78,84,83
25641,4,1,2,66,67,64
25642,3,1,1,51,38,35
25643,5,1,1,82,84,92
25644,2,2,2,74,77,60
25645,2,2,2,51,49,29
25646,1,2,2,56,48,39
25647,1,1,1,67,57,62
25648,3,1,2,51,53,35
25649,3,1,1,68,57,65
25650,2,1,2,85,87,77
25651,6,1,3,88,85,76
25652,3,2,2,73,76,76
25653,3,2,2,83,82,65
25654,3,1,1,61,62,67
25655,3,1,1,63,57,72
25656,4,2,2,85,82,77
25657,1,1,3,71,62,54
25658,4,2,1,58,56,57
25659,3,1,2,64,68,55
25660,5,2,2,84,85,80
25661,1,2,2,88,88,78
25662,4,2,2,83,83,81
25663,1,1,2,65,64,70
25664,4,1,1,64,60,77
25665,6,1,2,82,81,74
25666,3,1,3,76,74,85
25667,1,1,1,55,51,42
25668,1,1,2,63,58,75
25669,3,2,2,80,80,67
25670,4,1,3,58,51,53
25671,6,1,1,71,62,71
25672,2,2,1,69,71,49
25673,5,1,2,60,59,79
25674,2,1,2,53,57,71
25675,4,1,2,54,62,50
25676,2,1,2,58,59,62
25677,2,1,3,75,68,60
25678,2,1,3,66,59,62
25679,2,2,3,52,49,48
25680,3,1,3,77,78,85
25681,5,1,2,87,88,71
25682,4,1,1,64,55,56
25683,4,1,2,72,69,67
25684,5,1,2,52,52,39
25685,2,1,2,78,82,83
25686,2,1,2,67,67,80
25687,3,1,3,89,89,90
25688,3,1,2,73,72,63
25689,3,1,2,34,28,30
25690,1,1,1,90,84,85
25691,2,1,2,77,71,81
25692,4,1,2,66,75,70
25693,4,2,2,41,36,45
25694,5,1,3,89,81,100
25695,5,1,2,61,62,66
25696,1,1,1,54,49,47
25697,5,1,2,69,71,74
25698,1,1,2,78,73,85
25699,3,2,1,85,88,91
25700,3,2,3,76,72,72
25701,3,1,1,63,58,70
25702,6,1,2,60,70,55
25703,1,1,1,52,51,68
25704,3,1,1,65,60,68
25705,5,1,2,66,74,53
25706,4,2,2,72,71,70
25707,5,1,1,56,53,54
25708,2,1,1,72,73,85
25709,2,1,1,66,64,59
25710,4,1,3,80,75,94
25711,2,1,3,61,59,56
25712,6,1,2,74,75,88
25713,5,1,3,83,85,87
25714,1,1,2,72,71,65
25715,5,2,2,75,80,73
25716,2,1,2,66,63,72
25717,3,2,2,55,60,52
25718,2,1,3,62,56,49
25719,1,2,1,71,72,65
25720,2,1,2,66,74,66
25721,1,2,2,52,56,50
25722,3,1,1,56,53,48
25723,6,1,2,89,83,88
25724,2,1,2,41,34,27
25725,2,1,2,21,12,24
25726,3,1,2,57,52,59
25727,3,1,3,74,67,64
25728,4,1,2,44,49,50
25729,4,1,2,52,50,43
25730,4,1,3,72,71,68
25731,3,1,3,37,41,38
25732,1,1,2,56,52,54
25733,2,1,1,65,58,59
25734,3,1,2,75,74,59
25735,2,2,2,100,100,87
25736,4,1,3,59,53,51
25737,1,2,3,77,82,80
25738,1,2,2,68,73,70
25739,2,1,1,73,69,68
25740,3,1,2,67,66,59
25741,1,1,2,70,66,54
25742,3,1,1,58,57,50
25743,3,1,2,65,56,40
25744,3,2,2,58,63,67
25745,1,1,3,71,64,61
25746,1,1,2,90,84,85
25747,3,1,2,56,60,63
25748,3,2,3,95,100,100
25749,2,1,1,40,31,47
25750,5,1,2,93,92,85
25751,3,1,3,85,82,75
25752,5,1,2,76,71,61
25753,3,1,2,74,72,84
25754,3,1,2,78,71,79
25755,3,1,2,63,56,67
25756,2,2,2,76,74,52
25757,4,2,3,81,85,75
25758,3,2,2,77,79,70
25759,3,2,2,72,72,61
25760,2,2,1,72,67,59
25761,1,1,1,38,37,46
25762,2,1,3,78,72,80
25763,6,1,2,44,50,41
25764,3,2,2,79,70,74
25765,5,1,2,73,66,75
25766,4,1,1,77,74,67
25767,3,1,3,63,61,63
25768,3,2,2,67,62,65
25769,5,2,3,83,86,86
25770,3,1,2,73,72,74
25771,3,1,3,63,62,76
25772,1,1,1,66,65,55
25773,2,2,2,53,59,55
25774,5,1,2,60,63,64
25775,6,1,2,50,46,64
25776,2,1,1,76,73,77
25777,3,2,2,66,67,69
25778,3,1,3,77,77,76
25779,3,1,2,77,81,68
25780,4,1,2,71,70,58
25781,3,1,3,87,93,72
25782,5,1,2,65,65,52
25783,4,1,2,68,68,56
25784,6,2,2,73,82,62
25785,3,1,2,27,25,10
25786,3,1,2,68,65,55
25787,6,2,2,83,87,74
25788,1,2,2,71,74,72
25789,3,2,2,49,51,51
25790,1,2,2,96,89,80
25791,3,1,2,65,62,69
25792,5,2,2,71,77,80
25793,2,1,1,60,55,60
25794,4,1,1,66,69,61
25795,6,1,1,76,77,67
25796,1,1,1,49,44,51
25797,3,1,3,75,77,71
25798,5,1,1,92,85,91
25799,2,2,3,84,87,70
25800,3,1,2,87,86,76
25801,3,1,3,57,53,53
25802,3,2,1,62,56,60
25803,2,1,3,47,47,36
25804,3,1,2,90,77,73
25805,4,1,1,87,83,87
25806,2,1,1,72,66,72
25807,1,1,2,70,66,54
25808,3,2,3,49,48,47
25809,3,1,1,65,63,71
25810,5,2,3,80,81,85
25811,6,2,2,80,75,66
25812,2,1,3,74,79,78
25813,3,1,1,69,66,73
25814,4,1,2,57,49,60
25815,1,1,1,66,64,76
25816,3,1,1,64,62,60
25817,3,1,2,48,44,34
25818,4,2,2,73,75,73
25819,4,1,2,72,69,58
25820,1,2,3,61,65,64
25821,3,1,2,54,49,56
25822,5,2,1,93,91,86
25823,3,1,2,78,71,92
25824,1,1,2,73,69,89
25825,3,1,1,65,62,68
25826,1,1,2,58,52,54
25827,2,2,2,74,78,80
25828,2,1,1,68,65,75
25829,3,2,1,74,80,73
25830,2,1,1,70,66,56
25831,5,1,2,78,82,97
25832,3,2,1,45,50,52
25833,2,1,3,51,49,58
25834,1,2,3,51,51,50
25835,5,1,3,58,51,57
25836,4,1,3,70,73,70
25837,1,1,2,72,71,67
25838,4,2,2,69,72,48
25839,2,2,2,61,57,56
25840,5,1,2,76,82,76
25841,4,2,2,97,100,98
25842,5,2,2,60,62,55
25843,3,1,2,67,69,54
25844,4,1,3,79,77,78
25845,5,2,2,77,76,71
25846,5,2,3,73,74,75
25847,3,1,2,66,65,49
25848,4,1,2,41,41,45
25849,4,1,1,69,65,75
25850,4,2,1,58,51,46
25851,6,1,1,70,70,77
25852,3,2,3,84,90,83
25853,3,2,2,71,72,65
25854,4,2,2,97,100,87
25855,2,1,2,41,38,55
25856,1,1,2,51,43,45
25857,5,1,2,75,76,63
25858,6,1,3,86,89,76
25859,3,1,3,90,83,89
25860,4,2,1,84,89,76
25861,3,1,2,44,44,49
25862,2,2,2,72,72,75
25863,2,2,2,77,83,79
25864,2,1,2,48,40,44
25865,4,2,2,66,67,51
25866,3,2,2,38,48,49
25867,1,1,3,49,48,41
25868,4,1,2,93,85,96
25869,3,1,2,34,32,36
25870,3,2,3,62,59,64
25871,4,1,3,62,56,66
25872,2,2,2,87,83,89
25873,1,2,2,57,57,43
25874,3,1,2,76,73,79
25875,4,1,1,79,77,81
25876,3,1,2,79,72,84
25877,2,1,3,77,75,60
25878,1,1,2,73,67,70
25879,6,1,2,93,86,78
25880,3,2,2,77,86,92
25881,2,1,2,92,89,84
25882,4,1,2,81,75,85
25883,6,1,1,76,72,68
25884,3,1,2,90,87,91
25885,1,1,1,57,52,55
25886,5,2,1,62,66,71
25887,3,2,2,87,86,81
25888,2,1,3,57,61,61
25889,2,2,1,70,78,67
25890,3,2,2,74,79,79
25891,5,2,2,69,69,74
25892,4,1,2,58,56,56
25893,6,2,1,100,100,89
25894,3,2,2,91,90,83
25895,3,1,1,58,55,52
25896,4,1,2,76,69,78
25897,3,1,3,47,52,61
25898,3,1,3,71,62,58
25899,3,2,2,72,73,78
25900,5,2,1,74,85,74
25901,1,1,2,61,50,55
25902,1,2,2,69,72,72
25903,2,2,1,72,72,61
25904,4,2,2,87,90,73
25905,1,1,3,47,42,50
25906,4,1,2,84,85,81
25907,4,1,2,81,73,79
25908,3,2,3,74,78,76
25909,2,2,1,52,56,42
25910,1,1,2,70,74,62
25911,4,2,2,66,75,57
25912,1,2,3,73,74,54
25913,4,2,3,71,71,73
25914,1,1,3,51,50,44
25915,3,1,3,49,40,41
25916,6,2,3,84,87,90
25917,1,2,3,34,40,39
25918,5,2,3,94,92,85
25919,1,1,2,93,88,87
25920,3,2,2,77,83,58
25921,4,2,2,71,75,60
25922,2,1,2,44,45,37
25923,4,1,2,83,79,64
25924,5,1,1,62,61,62
25925,5,1,1,75,76,84
25926,3,1,2,52,44,53
25927,3,1,2,63,61,73
25928,3,1,2,66,64,63
25929,1,1,1,58,63,51
25930,2,2,2,60,63,59
25931,3,1,2,89,92,89
25932,2,2,2,83,82,79
25933,1,1,2,70,63,84
25934,3,1,3,62,60,78
25935,3,2,2,91,93,88
25936,2,2,3,63,65,45
25937,2,1,2,74,72,62
25938,2,2,2,82,78,89
25939,4,2,1,80,80,65
25940,1,2,1,71,68,75
25941,2,2,1,85,85,91
25942,4,1,2,66,65,62
25943,5,2,2,77,77,87
25944,2,2,2,53,56,48
25945,3,1,2,83,73,65
25946,1,1,1,38,46,45
25947,3,1,3,70,68,70
25948,3,2,2,75,69,66
25949,1,1,2,54,55,69
25950,2,1,2,52,54,61
25951,2,1,1,79,80,76
25952,4,1,1,38,36,41
25953,3,1,2,66,60,71
25954,4,1,2,64,66,57
25955,5,1,2,54,52,63
25956,3,2,2,79,78,69
25957,2,1,2,75,73,95
25958,2,1,2,51,52,54
25959,2,1,2,65,70,63
25960,4,1,3,85,90,96
25961,4,2,2,75,73,75
25962,3,1,2,51,48,54
25963,1,1,2,94,85,89
25964,3,1,2,69,72,75
25965,3,1,2,95,98,83
25966,4,1,1,77,67,61
25967,4,1,2,80,73,73
25968,3,2,3,79,87,78
25969,4,1,2,95,89,92
25970,4,1,1,53,49,50
25971,6,1,1,81,83,86
25972,3,1,2,63,62,68
25973,2,1,2,86,87,80
25974,1,2,1,67,74,56
25975,1,1,1,43,42,37
25976,4,2,2,82,84,80
25977,3,1,2,56,58,46
25978,5,1,1,78,76,80
25979,3,2,3,87,81,88
25980,1,1,3,65,61,72
25981,3,1,3,71,76,58
25982,3,1,1,31,28,37
25983,4,2,2,77,80,74
25984,3,1,1,72,69,69
25985,3,1,1,56,61,72
25986,1,1,2,74,64,73
25987,5,2,1,69,67,72
25988,1,2,3,74,73,74
25989,1,1,2,46,40,49
25990,4,1,2,73,69,57
25991,3,2,2,68,64,62
25992,5,1,3,53,61,40
25993,3,1,2,72,73,91
25994,1,2,1,62,68,55
25995,6,1,2,86,83,81
25996,2,1,2,63,64,59
25997,1,1,3,61,56,49
25998,3,1,2,77,67,73
25999,3,1,2,54,49,53
26000,2,1,2,63,53,39
26001,1,1,2,63,57,65
26002,4,1,2,62,63,70
26003,3,2,2,83,85,78
26004,5,1,3,62,63,55
26005,2,1,1,44,40,29
26006,1,1,2,70,66,70
26007,3,1,1,68,68,73
26008,4,2,2,73,74,66
26009,6,1,3,65,61,49
26010,1,1,1,56,55,61
26011,4,1,2,87,84,78
26012,2,1,2,45,43,52
26013,2,2,3,88,85,92
26014,4,1,3,65,68,84
26015,1,1,3,68,67,71
26016,4,1,2,60,55,60
26017,4,1,1,73,65,73
26018,3,1,2,57,51,58
26019,3,2,2,100,100,87
26020,1,1,2,43,39,43
26021,5,1,1,74,73,78
26022,2,1,2,68,57,63
26023,1,1,3,63,59,56
26024,5,1,1,86,86,70
26025,1,2,2,66,63,78
26026,3,2,2,81,81,71
26027,3,1,2,88,88,78
26028,1,1,2,78,76,73
26029,4,1,2,85,79,87
26030,6,2,1,46,52,60
26031,3,2,2,97,100,100
26032,3,1,2,65,59,60
26033,2,2,1,61,65,59
26034,3,2,1,76,75,66
26035,1,1,2,70,71,67
26036,4,1,2,79,75,73
26037,1,1,2,60,62,62
26038,1,1,2,56,54,69
26039,2,2,2,88,91,90
26040,3,1,3,75,75,66
26041,4,2,2,93,85,92
26042,3,1,2,35,30,29
26043,4,1,1,61,61,62
26044,2,1,2,70,65,65
26045,3,2,1,84,78,80
26046,5,1,2,82,79,92
26047,2,1,3,55,54,66
26048,4,1,2,17,16,16
26049,5,1,2,97,100,100
26050,3,2,2,87,79,70
26051,4,1,2,85,82,78
26052,3,1,1,70,70,62
26053,2,1,1,75,78,64
26054,4,1,3,59,64,64
26055,3,1,1,90,83,81
26056,1,1,1,66,64,52
26057,4,2,1,61,64,60
26058,5,1,2,95,90,94
26059,5,1,2,96,98,91
26060,6,1,1,88,84,83
26061,1,1,1,51,54,42
26062,3,1,2,52,49,41
26063,3,2,3,98,90,96
26064,3,1,3,65,65,49
26065,3,1,2,96,94,86
26066,3,1,1,41,41,21
26067,1,1,3,69,67,62
26068,1,1,1,58,48,36
26069,1,2,2,51,47,44
26070,4,1,2,84,86,77
26071,3,1,2,63,54,59
26072,1,2,2,69,63,61
26073,3,1,1,72,74,66
26074,2,1,2,77,77,68
26075,3,1,2,50,50,57
26076,1,1,2,42,43,49
26077,2,2,2,52,56,32
26078,5,2,2,52,59,60
26079,2,2,2,77,79,83
26080,3,1,2,84,96,80
26081,1,2,3,49,52,43
26082,1,1,1,72,73,71
26083,3,1,2,72,67,74
26084,2,1,2,67,74,80
26085,2,1,2,59,54,47
26086,5,2,1,74,80,73
26087,2,1,2,53,51,48
26088,3,1,1,59,56,55
26089,2,1,2,53,43,52
26090,3,1,1,36,34,25
26091,6,1,1,80,78,78
26092,3,2,2,76,73,70
26093,1,1,2,62,52,56
26094,3,1,3,47,46,29
26095,3,2,2,83,87,82
26096,4,1,1,66,64,71
26097,3,1,2,68,67,77
26098,3,1,2,71,68,80
26099,4,1,1,54,50,60
26100,2,1,2,68,61,75
26101,6,2,2,74,80,73
26102,1,2,2,66,69,65
26103,3,2,2,59,60,59
26104,2,1,1,68,61,76
26105,3,2,2,91,96,100
26106,4,1,1,80,75,78
26107,2,2,3,38,48,44
26108,2,2,3,93,97,91
26109,3,1,2,89,89,88
26110,3,2,2,77,84,67
26111,1,1,3,96,89,88
26112,1,1,3,30,30,43
26113,3,1,1,68,66,66
26114,5,1,3,71,73,55
26115,1,1,3,63,55,60
26116,4,1,2,76,72,61
26117,1,2,2,85,85,77
26118,5,2,2,62,73,53
26119,1,1,2,45,40,51
26120,4,1,2,63,57,49
26121,3,1,3,70,64,66
26122,1,1,3,74,76,73
26123,3,1,2,76,77,72
26124,5,1,2,59,60,76
26125,1,1,3,66,64,61
26126,5,2,2,78,72,75
26127,2,1,2,75,72,58
26128,2,1,2,60,53,67
26129,1,2,1,75,64,68
26130,4,2,3,64,61,67
26131,5,1,2,70,69,56
26132,3,2,2,77,76,81
26133,5,1,3,79,79,69
26134,3,2,2,83,87,75
26135,3,2,2,54,50,46
26136,6,2,1,82,81,72
26137,3,1,2,54,58,78
26138,2,1,2,49,45,45
26139,5,2,2,74,78,84
26140,3,2,2,75,72,81
26141,4,2,2,76,80,70
26142,3,1,2,83,79,72
26143,3,1,2,56,49,65
26144,2,2,2,61,56,64
26145,2,1,1,78,74,74
26146,2,2,2,75,77,77
26147,4,1,1,72,74,74
26148,1,1,1,57,47,59
26149,3,1,2,95,88,80
26150,2,2,2,82,84,91
26151,4,2,3,81,87,82
26152,2,1,1,42,47,46
26153,5,1,2,83,81,93
26154,1,1,2,50,43,35
26155,1,1,2,76,73,72
26156,3,1,2,86,85,84
26157,3,2,2,56,59,66
26158,4,2,3,49,48,45
26159,2,1,3,64,63,69
26160,3,1,2,78,80,91
26161,3,1,2,64,57,64
26162,1,1,1,57,61,60
26163,2,1,2,56,47,56
26164,1,1,2,73,67,62
26165,4,2,1,98,97,75
26166,4,2,1,68,74,66
26167,6,2,1,78,77,72
26168,1,2,3,49,48,59
26169,2,1,2,44,38,31
26170,5,1,2,82,71,85
26171,2,2,2,71,70,68
26172,2,1,1,54,51,50
26173,2,1,2,59,60,67
26174,2,2,1,83,88,70
26175,6,1,1,61,68,69
26176,4,1,2,71,58,69
26177,2,2,2,77,84,83
26178,4,2,2,78,73,74
26179,1,1,1,79,80,87
26180,1,1,1,45,39,28
26181,1,1,2,72,64,71
26182,6,1,2,97,92,93
26183,6,2,2,82,84,78
26184,3,1,3,38,40,33
26185,4,2,3,55,66,48
26186,2,2,3,73,68,63
26187,2,2,3,71,75,80
26188,5,1,2,66,62,68
26189,5,1,2,86,87,79
26190,4,1,2,51,42,50
26191,3,2,2,62,68,44
26192,3,1,2,74,73,65
26193,3,1,2,84,89,73
26194,3,1,2,59,60,65
26195,5,2,3,88,89,78
26196,5,1,3,48,45,44
26197,1,1,2,57,53,66
26198,3,1,1,62,61,70
26199,6,2,2,64,68,52
26200,3,1,3,78,78,58
26201,1,1,2,61,61,56
26202,3,2,2,84,84,81
26203,2,2,2,94,90,84
26204,1,1,3,61,59,50
26205,1,1,2,60,60,66
26206,2,1,1,90,86,79
26207,3,1,2,33,32,45
26208,2,1,2,82,76,72
26209,4,1,2,62,63,48
26210,4,1,2,52,47,52
26211,3,1,1,57,62,49
26212,4,2,2,69,76,75
26213,3,1,2,63,66,49
26214,2,2,2,55,52,64
26215,2,2,1,97,94,88
26216,3,1,1,80,80,73
26217,1,2,2,84,88,81
26218,6,1,3,73,75,78
26219,2,1,1,64,68,65
26220,1,1,2,66,69,67
26221,2,1,3,66,54,39
26222,3,1,3,54,55,52
26223,4,1,2,46,48,39
26224,3,2,2,71,81,65
26225,2,1,2,58,58,66
26226,4,1,1,67,63,79
26227,2,1,2,84,79,70
26228,1,1,2,74,86,70
26229,3,1,1,69,62,49
26230,4,1,1,66,61,80
26231,1,1,2,56,55,59
26232,1,1,3,80,77,68
26233,4,2,1,62,54,54
26234,1,2,1,66,67,51
26235,6,1,2,74,70,72
26236,3,2,1,97,93,82
26237,4,1,2,81,76,72
26238,3,2,2,98,95,93
26239,5,2,3,86,96,99
26240,2,2,3,73,64,84
26241,3,1,1,35,40,44
26242,4,2,2,66,63,60
26243,4,1,2,76,70,75
26244,4,2,3,82,86,81
26245,1,1,2,66,64,62
26246,1,1,2,68,61,65
26247,4,2,2,47,45,45
26248,3,1,2,70,69,81
26249,1,2,2,82,78,71
26250,5,1,1,67,67,59
26251,5,1,3,95,97,91
26252,4,1,2,72,63,74
26253,2,2,2,60,63,57
26254,3,1,2,46,46,50
26255,2,1,3,64,72,53
26256,1,1,3,100,100,97
26257,2,1,1,63,57,66
26258,4,1,3,86,77,81
26259,1,1,1,57,52,50
26260,2,2,2,87,87,69
26261,2,2,1,91,88,96
26262,4,2,2,74,78,75
26263,1,2,1,78,76,65
26264,2,1,2,60,54,63
26265,4,2,2,79,75,84
26266,3,2,3,86,91,90
26267,1,1,2,65,76,63
26268,3,1,2,73,65,96
26269,6,1,1,32,37,37
26270,5,1,1,77,74,81
26271,4,1,2,81,70,70
26272,2,1,2,70,63,64
26273,6,1,2,84,81,67
26274,4,1,1,63,52,52
26275,4,2,2,98,97,84
26276,4,1,2,66,71,70
26277,2,1,2,78,72,63
26278,1,2,2,60,57,52
26279,2,1,3,50,43,37
26280,3,1,2,50,52,46
26281,4,1,2,62,60,71
26282,3,1,3,83,81,88
26283,2,1,2,72,72,66
26284,3,1,2,64,59,61
26285,1,2,2,70,69,78
26286,4,2,1,80,75,85
26287,6,1,1,85,75,82
26288,3,1,2,72,68,78
26289,3,2,2,49,49,48
26290,3,1,2,49,44,49
26291,2,2,3,80,86,86
26292,3,2,2,83,78,81
26293,4,2,1,89,91,87
26294,2,1,1,39,28,36
26295,4,1,1,99,93,95
26296,5,1,3,58,60,66
26297,6,1,2,97,93,92
26298,4,1,2,66,59,57
26299,4,1,2,68,69,77
26300,2,1,2,78,62,62
26301,5,1,2,53,56,56
26302,3,1,1,65,58,60
26303,5,1,1,63,66,65
26304,3,2,3,67,70,63
26305,3,2,3,89,94,83
26306,2,1,2,49,46,34
26307,2,1,2,53,52,59
26308,1,1,2,70,61,66
26309,2,1,2,52,46,55
26310,3,1,1,75,75,76
26311,5,1,2,71,69,62
26312,1,2,1,90,87,84
26313,1,2,2,86,80,75
26314,1,1,2,55,52,46
26315,3,2,1,71,70,74
26316,2,1,2,52,50,50
26317,2,1,1,73,73,64
26318,6,1,2,68,71,66
26319,6,2,1,85,80,71
26320,5,2,1,86,91,69
26321,2,2,2,87,83,96
26322,1,1,3,68,66,60
26323,4,1,2,89,90,70
26324,6,1,1,72,66,65
26325,3,1,2,80,77,70
26326,2,1,2,74,72,72
26327,2,1,2,60,56,63
26328,4,1,2,60,57,55
26329,4,1,2,85,81,88
26330,4,1,1,62,56,68
26331,1,1,1,77,71,74
26332,4,1,2,73,72,74
26333,1,1,2,39,35,51
26334,3,1,3,59,55,66
26335,6,1,2,53,53,52
26336,3,1,2,82,90,76
26337,3,2,3,69,77,72
26338,2,1,2,64,54,60
26339,3,1,2,65,66,58
26340,2,1,2,29,29,42
26341,2,1,2,60,59,60
26342,1,2,1,67,71,69
26343,2,1,2,42,39,50
26344,1,1,2,69,65,60
26345,4,1,2,51,48,48
26346,2,1,2,73,67,70
26347,2,1,2,74,74,69
26348,1,1,3,73,68,57
26349,1,1,1,56,52,49
26350,1,1,2,60,59,52
26351,1,1,1,81,82,76
26352,5,1,2,67,61,49
26353,2,1,1,46,45,60
26354,3,1,1,85,75,79
26355,4,2,1,73,74,80
26356,3,1,1,78,80,95
26357,2,2,2,79,72,73
26358,2,2,3,43,44,46
26359,6,2,1,96,96,84
26360,2,1,2,68,62,83
26361,6,2,2,78,84,79
26362,2,1,2,67,66,72
26363,5,2,2,73,82,83
26364,4,2,2,87,86,83
26365,3,1,2,76,74,70
26366,3,1,1,64,60,74
26367,5,2,3,87,86,88
26368,2,2,2,67,74,70
26369,2,2,2,49,49,35
26370,4,2,1,69,67,60
26371,4,1,2,60,61,65
26372,4,1,2,61,58,59
26373,2,1,3,25,25,21
26374,3,2,2,80,76,70
26375,1,1,2,69,65,72
26376,4,1,1,46,52,46
26377,1,1,2,74,72,81
26378,6,2,1,98,100,100
26379,1,2,1,82,78,87
26380,2,1,2,88,83,77
26381,2,1,1,60,61,55
26382,2,1,2,56,51,66
26383,1,1,1,65,65,55
26384,3,1,2,82,77,79
26385,3,1,2,68,67,78
26386,4,1,2,63,58,70
26387,5,1,2,44,48,51
26388,4,2,2,73,73,63
26389,3,1,2,71,76,67
26390,3,1,3,87,82,72
26391,6,2,1,99,100,99
26392,1,1,2,71,63,65
26393,4,1,1,76,72,63
26394,4,1,1,58,56,57
26395,2,1,3,52,47,48
26396,2,1,2,83,76,79
26397,1,2,1,76,87,64
26398,2,1,2,65,64,66
26399,2,2,2,41,42,49
26400,3,2,2,95,92,74
26401,3,1,2,82,85,78
26402,2,1,2,58,54,68
26403,4,2,1,52,51,55
26404,3,1,2,68,61,49
26405,3,1,1,86,80,74
26406,2,1,3,64,53,58
26407,6,1,2,83,91,81
26408,3,1,1,59,63,48
26409,2,1,2,68,67,50
26410,5,1,2,77,78,84
26411,1,2,2,50,53,54
26412,4,2,2,76,80,72
26413,4,1,3,77,75,63
26414,5,1,3,76,74,82
26415,5,2,3,91,95,85
26416,6,1,3,89,91,75
26417,1,1,2,53,53,50
26418,1,1,2,85,84,78
26419,3,1,2,74,70,75
26420,6,1,2,60,58,59
26421,3,1,2,74,73,70
26422,4,2,1,63,62,61
26423,1,1,1,81,84,79
26424,5,1,1,89,89,73
26425,6,1,3,57,53,65
26426,3,2,2,63,62,61
26427,2,1,1,68,77,86
26428,3,2,3,65,67,51
26429,4,1,2,77,66,61
26430,3,1,2,69,71,64
26431,1,1,2,63,60,80
26432,3,1,1,49,47,48
26433,2,1,2,82,78,71
26434,1,2,1,78,73,83
26435,1,2,3,69,64,84
26436,2,1,1,70,69,81
